-7.527161530338486450e+00 -7.591321091274974897e+00 2.576335725939724952e+01
-7.533577486432135650e+00 -7.682990401220735066e+00 2.565794931287177860e+01
-7.548518777910995681e+00 -7.781960927848318832e+00 2.556367411831179481e+01
-7.571862992904727641e+00 -7.887560579871711219e+00 2.548140525867082218e+01
-7.603432751601426176e+00 -7.999069541895094559e+00 2.541195694679478834e+01
-7.642996430630793370e+00 -8.115716415915599669e+00 2.535607876245130399e+01
-7.690268429159274000e+00 -8.236674313008558457e+00 2.531444914943890367e+01
-7.744909017544202356e+00 -8.361057210895445735e+00 2.528766762012426383e+01
-7.806523836879327050e+00 -8.487916915510734128e+00 2.527624565979362714e+01
-7.874663144742467757e+00 -8.616240984843850370e+00 2.528059637638570578e+01
-7.948820928752605930e+00 -8.744951989321743113e+00 2.530102300356066181e+01
-8.028434034809519559e+00 -8.872908492173820605e+00 2.533770643716608717e+01
-8.112881480545949486e+00 -8.998908132268059745e+00 2.539069206670150081e+01
-8.201484145718161756e+00 -9.121693176960894434e+00 2.545987625301721025e+01
-8.293505048842435556e+00 -9.239958879370057332e+00 2.554499289856045152e+01
-8.388150431895198267e+00 -9.352364918962887685e+00 2.564560065282745782e+01
-8.484571880601967209e+00 -9.457550122703132445e+00 2.576107138746639791e+01
-8.581869704812083555e+00 -9.554150553479725971e+00 2.589058065522819163e+01
-8.679097789678847263e+00 -9.640820912086013550e+00 2.603310090576228220e+01
-8.775270101919563359e+00 -9.716259029938200342e+00 2.618739825919627506e+01
-8.869368994721426702e+00 -9.779233036371115517e+00 2.635203362536922000e+01
-8.960355398886395761e+00 -9.828610574645720632e+00 2.652536889314611201e+01
-9.047180916462327360e+00 -9.863389226468537885e+00 2.670557879314244332e+01
-9.128801747462947702e+00 -9.882727101207605003e+00 2.689066885466345269e+01
-9.204194282837413255e+00 -9.885972371350897347e+00 2.707849963487359091e+01
-9.272372091688762197e+00 -9.872690409932364020e+00 2.726681710241200562e+01
-9.332403923513123090e+00 -9.842687128151874631e+00 2.745328872286244248e+01
-9.383432243976997711e+00 -9.796027139022037034e+00 2.763554444031250767e+01
-9.424691733481500577e+00 -9.733045497057542406e+00 2.781122140391852327e+01
-9.455527109839104938e+00 -9.654351988502574144e+00 2.797801098065325576e+01
-9.475409597705450437e+00 -9.560827265497223948e+00 2.813370635550800714e+01
-9.483951364484628499e+00 -9.453610514623385086e+00 2.827624887555457533e+01
-9.480917279498504158e+00 -9.334078799253971326e+00 2.840377126491726045e+01
-9.466233431474051940e+00 -9.203818681968007454e+00 2.851463593437854271e+01
-9.439991956523448025e+00 -9.064591179363656437e+00 2.860746683045669414e+01
-9.402451878807470464e+00 -8.918291488069554518e+00 2.868117360003332905e+01
-9.354035839733679580e+00 -8.766905213259043705e+00 2.873496726206207441e+01
-9.295322777086216348e+00 -8.612463003905407533e+00 2.876836704285605606e+01
-9.227036799768136177e+00 -8.456995538716622463e+00 2.878119850652745981e+01
-9.150032673662986227e+00 -8.302490712993259692e+00 2.877358355794887501e+01
-9.065278477596013573e+00 -8.150854662582473154e+00 2.874592327735334152e+01
-8.973836096094659709e+00 -8.003877950762541715e+00 2.869887483699957897e+01
-8.876840281561447554e+00 -7.863207869023828067e+00 2.863332393559090505e+01
-8.775477040307686494e+00 -7.730327398480469903e+00 2.855035426128426224e+01
-8.670962076124965279e+00 -7.606540979406112513e+00 2.845121546582480931e+01
-8.564519966453080002e+00 -7.492966872023586689e+00 2.833729101590160937e+01
-8.457364657010131737e+00 -7.390535585003418895e+00 2.821006710431634446e+01
-8.350681749809460541e+00 -7.299993613525663783e+00 2.807110357669313672e+01
-8.245612936181080599e+00 -7.221911572086898268e+00 2.792200758265002491e+01
-8.143242799771662987e+00 -7.156695726729819462e+00 2.776441041440115143e+01
-8.044588092467478191e+00 -7.104601919287127032e+00 2.759994776728961696e+01
-7.950589475149444141e+00 -7.065750920788217648e+00 2.743024345747215520e+01
-7.862105619713322113e+00 -7.040144338551469261e+00 2.725689646865195570e+01
-7.779909491597137183e+00 -7.027680317543770983e+00 2.708147107472303716e+01
-7.704686574191800474e+00 -7.028168408247180921e+00 2.690548969722550154e+01
-7.637034757597339407e+00 -7.041343109401537070e+00 2.673042810184303519e+01
-7.577465592777759440e+00 -7.066875725900946925e+00 2.655771251148462042e+01
-7.526406606090078277e+00 -7.104384303678593859e+00 2.638871820880394381e+01
-7.484204375848929836e+00 -7.153441510893610022e+00 2.622476921238899905e+01
-7.451128089353398209e+00 -7.213580426495191489e+00 2.606713863291787447e+01
-7.427373323067577360e+00 -7.284298273312602490e+00 2.591704934380769743e+01
-7.413065818092080761e+00 -7.365058194469820130e+00 2.577567463179012819e+01
-7.408265055729854609e+00 -7.455289221236283126e+00 2.564413852399731297e+01
-7.412967472280497461e+00 -7.554384619944900514e+00 2.552351551812154895e+01
-7.427109187046937677e+00 -7.661698838033946579e+00 2.541482947052438846e+01
-7.450568152145638834e+00 -7.776543297209615346e+00 2.531905142412088239e+01
-7.483165666652037196e+00 -7.898181307505344861e+00 2.523709618442927294e+01
